Timestamp;Map;PlayersNumber;TeamComposition;EnemyComposition;Duration;Victory;KillingBlows;Damage;Healing;Honor;RatingChange;MMR;EnemyMMR;Specialization;isRated
1671708037;1505;4;MONK-Mistweaver-Pôum,PRIEST-Shadow-Petroûshka;EVOKER-Preservation-Apolo-C'Thun,WARRIOR-Fury-Mortarila-Hyjal;224;false;0;2712543;1473255;0;0;1378;1378;Shadow;true
1671707629;572;4;MONK-Mistweaver-Pôum,PRIEST-Shadow-Petroûshka;EVOKER-Preservation-Epicdragon-Outland,PRIEST-Shadow-Swaggington-Ravencrest;262;true;1;3756345;812071;0;90;1353;1331;Shadow;true
1671625185;2563;4;PRIEST-Shadow-Petroûshka,WARLOCK-Affliction-Jahra-Kazzak;DRUID-Feral-Alaska-ShatteredHand,EVOKER-Preservation-Ferumbras-ShatteredHand;155;false;0;1305269;1340806;0;0;1492;1439;Shadow;true
1671624910;572;4;PRIEST-Shadow-Petroûshka,WARLOCK-Affliction-Jahra-Kazzak;DRUID-Restoration-Trädet-Draenor,WARRIOR-Fury-Oggey-EmeraldDream;71;true;0;680969;452339;0;94;1446;1469;Shadow;true
1671624703;1504;4;PRIEST-Shadow-Petroûshka,WARLOCK-Affliction-Jahra-Kazzak;DEATHKNIGHT-Frost-Uglyfuc-Kazzak,HUNTER-Marksmanship-Monòri-Kazzak;39;true;1;582212;556114;0;93;1419;1292;Shadow;true
1642180009;2373;6;MONK-Windwalker-Bestmonkdps-Kazzak,PALADIN-Retribution-Poulonspeed-Kazzak,PRIEST-Discipline-Petroûshka;DRUID-Restoration-Csøkiturmix-Ragnaros,PALADIN-Retribution-Zsozsopala-Ragnaros,WARRIOR-Arms-Dêvîllîâ-Ragnaros;116;false;0;25086;177319;0;-9;1773;1805;Discipline;true
1642179771;1825;6;MONK-Windwalker-Bestmonkdps-Kazzak,PALADIN-Retribution-Poulonspeed-Kazzak,PRIEST-Discipline-Petroûshka;MONK-Windwalker-Ozeile-Ysondre,PALADIN-Retribution-Îchîgø-Ysondre,PRIEST-Discipline-Lorpia-ConseildesOmbres;170;true;0;107067;665039;0;11;1740;1659;Discipline;true
1642179459;572;6;MONK-Windwalker-Bestmonkdps-Kazzak,PALADIN-Retribution-Poulonspeed-Kazzak,PRIEST-Discipline-Petroûshka;HUNTER-Marksmanship-Darkironsam-ArgentDawn,HUNTER-Marksmanship-Ironbarry-ArgentDawn,SHAMAN-Restoration-Herdaar-ArgentDawn;89;true;1;99382;231933;0;9;1706;1603;Discipline;true
1642179252;1552;6;MONK-Windwalker-Bestmonkdps-Kazzak,PALADIN-Retribution-Poulonspeed-Kazzak,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Notkimeither-Stormscale,DRUID-Restoration-Håmuul-Stormscale,WARRIOR-Arms-Oldygoldie-TarrenMill;194;false;0;76164;571528;0;-13;1836;1688;Discipline;true
1642178963;1672;6;MONK-Windwalker-Bestmonkdps-Kazzak,PALADIN-Retribution-Poulonspeed-Kazzak,PRIEST-Discipline-Petroûshka;DRUID-Restoration-Лесарзигарда-Ревущийфьорд,SHAMAN-Elemental-Бдсмтема-Ревущийфьорд,WARLOCK-Affliction-Каррабах-СвежевательДуш;37;true;0;16351;117618;0;11;1812;1677;Discipline;true
1642178845;1911;6;MONK-Windwalker-Bestmonkdps-Kazzak,PALADIN-Retribution-Poulonspeed-Kazzak,PRIEST-Discipline-Petroûshka;DEATHKNIGHT-Unholy-Alphabeast-Draenor,DRUID-Restoration-Gorkiro-C'Thun,WARRIOR-Fury-Äbømînatïøn-Ravencrest;32;true;0;8278;55640;0;11;1783;1663;Discipline;true
1642178445;980;6;HUNTER-Marksmanship-Äziad-Kazzak,PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Guschen-Kazzak;HUNTER-Survival-Spig-Spinebreaker,PRIEST-Discipline-Kachowaf-TarrenMill,WARRIOR-Arms-Unrateable-BurningLegion;96;false;0;61154;238721;0;-11;1736;1727;Discipline;true
1642178249;980;6;HUNTER-Marksmanship-Äziad-Kazzak,PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Guschen-Kazzak;DEATHKNIGHT-Frost-Полистерол-Ясеневыйлес,DEMONHUNTER-Havoc-Пронегас-Ясеневыйлес,SHAMAN-Restoration-Доцент-Ясеневыйлес;146;true;1;147096;591212;0;13;1706;1709;Discipline;true
1642178020;1134;6;HUNTER-Marksmanship-Äziad-Kazzak,PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Guschen-Kazzak;DRUID-Feral-Eretrei-Ravenholdt,HUNTER-Beast Mastery-Flyis-Ravencrest,PRIEST-Holy-Badpope-Ravencrest;39;true;0;5168;15271;0;12;1676;1680;Discipline;true
1642177879;2167;6;HUNTER-Marksmanship-Äziad-Kazzak,PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Guschen-Kazzak;DEMONHUNTER-Havoc-Токсикглефа-СвежевательДуш,MONK-Mistweaver-Халфи-ТкачСмерти,ROGUE-Subtlety-Satiqar-TwistingNether;57;false;0;4111;94791;0;-11;1700;1720;Discipline;true
1642176279;572;6;DEATHKNIGHT-Unholy-Gossipgurlxo-Kazzak,PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Bulldozing-Kazzak;DEMONHUNTER-Havoc-Tenshinn-Draenor,PRIEST-Shadow-Ivacc-Draenor,SHAMAN-Restoration-Peonmastêr-TarrenMill;86;false;0;80901;145039;0;-10;1749;1749;Discipline;true
1642176097;2167;6;DEATHKNIGHT-Unholy-Gossipgurlxo-Kazzak,PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Bulldozing-Kazzak;HUNTER-Survival-Colecassidy-ArgentDawn,PRIEST-Discipline-Хандзю-ЧерныйШрам,WARLOCK-Affliction-Metabender-ArgentDawn;81;true;1;48925;186630;0;13;1721;1714;Discipline;true
1642167888;1825;6;HUNTER-Beast Mastery-Shaass,PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Superflu-Ysondre;PALADIN-Retribution-Getaslap-Draenor,PRIEST-Holy-Cubzy-Draenor,WARRIOR-Arms-Hmkwni-Draenor;41;false;0;0;19752;0;0;1853;1861;Discipline;true
1642073774;572;4;MAGE-Fire-Ghettomage-Aegwynn,PRIEST-Discipline-Petroûshka;DRUID-Restoration-Trimix-Outland,HUNTER-Beast Mastery-Januszx-BurningLegion;64;true;0;49697;148198;0;20;2468;2465;Discipline;true
1642073633;1505;4;MAGE-Fire-Ghettomage-Aegwynn,PRIEST-Discipline-Petroûshka;MONK-Windwalker-Kfchi-Ravencrest,PRIEST-Holy-Varïma-Ravencrest;120;false;0;67187;193172;0;0;2498;2493;Discipline;true
1642073361;2373;4;MAGE-Fire-Ghettomage-Aegwynn,PRIEST-Discipline-Petroûshka;PRIEST-Discipline-Восемьшесть-Голдринн,ROGUE-Assassination-Выносяшка-СтражСмерти;93;true;1;48564;127575;0;20;2468;2471;Discipline;true
1642073186;2167;4;MAGE-Fire-Ghettomage-Aegwynn,PRIEST-Discipline-Petroûshka;PRIEST-Holy-Штецель-Ревущийфьорд,WARRIOR-Arms-Кланорис-Ревущийфьорд;161;true;0;107946;354720;0;20;2437;2429;Discipline;true
1642072896;617;4;PRIEST-Discipline-Petroûshka,SHAMAN-Elemental-Siberiared-Blackrock;MAGE-Fire-Mightydawb-CultedelaRivenoire,PRIEST-Holy-Rezïstants-LaCroisadeécarlate;26;false;0;4381;10028;0;0;2340;2365;Discipline;true
1642072706;1825;4;PRIEST-Discipline-Petroûshka,SHAMAN-Elemental-Siberiared-Blackrock;PRIEST-Holy-Миррь-СвежевательДуш,ROGUE-Outlaw-Анджелчсв-Ревущийфьорд;141;false;0;56715;242024;0;0;2366;2370;Discipline;true
1642072461;1504;4;PRIEST-Discipline-Petroûshka,SHAMAN-Elemental-Siberiared-Blackrock;HUNTER-Survival-Crapulegangz,PRIEST-Holy-Krilyes-Nemesis;42;true;0;33400;65078;0;19;2336;2354;Discipline;true
1642072271;2373;4;PRIEST-Discipline-Petroûshka,SHAMAN-Elemental-Siberiared-Blackrock;MAGE-Fire-Mancloy-Sanguino,ROGUE-Subtlety-Calay-Bladefist;55;false;0;0;13293;0;0;2366;2354;Discipline;true
1642071942;1825;4;PRIEST-Discipline-Petroûshka,SHAMAN-Elemental-Siberiared-Blackrock;SHAMAN-Restoration-Хытрык-Ревущийфьорд,WARRIOR-Arms-Лизаберсерк-Ревущийфьорд;78;false;0;34894;223382;0;0;2394;2395;Discipline;true
1642071742;1911;4;PRIEST-Discipline-Petroûshka,SHAMAN-Elemental-Siberiared-Blackrock;PALADIN-Retribution-Merroww-Aegwynn,PALADIN-Retribution-Vandriel-Mal'Ganis;96;true;0;52899;150483;0;20;2365;2361;Discipline;true
1642071507;2373;4;PRIEST-Discipline-Petroûshka,SHAMAN-Elemental-Siberiared-Blackrock;DEATHKNIGHT-Frost-Pegåzus,PRIEST-Holy-Badoumso;287;true;0;143148;575000;0;19;2335;2334;Discipline;true
1642071137;2167;4;PRIEST-Discipline-Petroûshka,SHAMAN-Elemental-Siberiared-Blackrock;PRIEST-Holy-Ireyina-TarrenMill,ROGUE-Outlaw-Jonãs-Drak'thul;40;true;0;32565;40185;0;19;2305;2285;Discipline;true
1642071001;980;4;PRIEST-Discipline-Petroûshka,SHAMAN-Elemental-Siberiared-Blackrock;DRUID-Feral-Ryseqt-Nemesis,MAGE-Fire-Tuskalezyagg-Outland;176;false;0;17933;240394;0;-4;2336;2362;Discipline;true
1642070220;617;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;DRUID-Restoration-Xyuz-Blackrock,HUNTER-Marksmanship-Roadtokillme-Stormscale;308;false;0;139844;441364;0;-10;2160;2151;Discipline;true
1642069832;572;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;HUNTER-Marksmanship-Ritona-Stormrage,PALADIN-Retribution-Shockdart-Ragnaros;47;true;0;36327;155646;0;14;2135;2132;Discipline;true
1642069631;1672;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;MONK-Windwalker-Onlyspin-Ravencrest,PRIEST-Holy-Drguurlul-TwistingNether;91;false;0;21296;219741;0;-10;2164;2144;Discipline;true
1642069398;980;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;DRUID-Restoration-Серыекеды-СвежевательДуш,WARRIOR-Arms-Сомурогодхх-Ревущийфьорд;109;false;0;52406;165673;0;-9;2190;2187;Discipline;true
1642069172;1505;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;HUNTER-Survival-Campersdeath-Aegwynn,PRIEST-Holy-Valiumd-Stormscale;113;false;0;10592;176203;0;-4;2217;2215;Discipline;true
1642068969;980;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;HUNTER-Survival-Jacobszytrap-Kazzak,PRIEST-Discipline-Lapalito-Nemesis;127;true;1;58721;260772;0;16;2191;2192;Discipline;true
1642068730;1672;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;PRIEST-Discipline-Testimaux-Ravencrest,ROGUE-Assassination-Kajar-Ravencrest;106;true;0;82221;220909;0;16;2162;2175;Discipline;true
1642068522;572;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;DRUID-Feral-Goodtrip,PRIEST-Shadow-Noowaa-Outland;93;true;0;69467;218585;0;15;2139;2122;Discipline;true
1642068248;1134;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;HUNTER-Beast Mastery-Магномэри-Гордунни,PRIEST-Holy-Тапчик-ЧерныйШрам;77;true;1;69591;86965;0;14;2115;2096;Discipline;true
1642068043;572;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;DRUID-Feral-Рокстэзи-Ревущийфьорд,SHAMAN-Restoration-Руикси-Ревущийфьорд;84;false;0;26598;134023;0;-9;2143;2132;Discipline;true
1642067804;980;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;MAGE-Fire-Begletsa-Kazzak,ROGUE-Subtlety-Jetblàst-Silvermoon;258;false;0;91204;229658;0;-7;2165;2192;Discipline;true
1642067386;2167;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;DRUID-Feral-Goodtrip,PRIEST-Shadow-Noowaa-Outland;35;true;1;47901;14395;0;16;2138;2143;Discipline;true
1642067256;572;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;DRUID-Restoration-Brknstck-Blackrock,HUNTER-Beast Mastery-Bownerjk-Blackrock;126;true;0;59232;153859;0;15;2115;2098;Discipline;true
1642067046;1505;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;HUNTER-Marksmanship-Ritona-Stormrage,PALADIN-Retribution-Shockdart-Ragnaros;43;true;1;36833;107814;0;15;2091;2076;Discipline;true
1642066877;980;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Neowar-Stormscale;DEMONHUNTER-Havoc-Agtheron-DunModr,PRIEST-Holy-Øceany-DunModr;166;true;1;121055;360558;0;15;2064;2067;Discipline;true
1642005912;1505;4;MONK-Windwalker-Boyyanov-TarrenMill,PRIEST-Discipline-Petroûshka;PRIEST-Holy-Ватникрусак-Гордунни,ROGUE-Assassination-Вебстерша-ЧерныйШрам;62;false;0;478;74150;0;-9;2089;2087;Discipline;true
1642005730;1825;4;MONK-Windwalker-Boyyanov-TarrenMill,PRIEST-Discipline-Petroûshka;MAGE-Frost-Shapeshìft-Mal'Ganis,ROGUE-Subtlety-Reawa-Mal'Ganis;103;true;0;32484;134595;0;15;2062;2071;Discipline;true
1642005540;1504;4;MONK-Windwalker-Boyyanov-TarrenMill,PRIEST-Discipline-Petroûshka;DRUID-Feral-Майвэ-Гром,MONK-Mistweaver-Sosochka-Kazzak;108;false;0;57170;77938;0;-9;2086;2096;Discipline;true
1642005349;1134;4;MONK-Windwalker-Boyyanov-TarrenMill,PRIEST-Discipline-Petroûshka;MAGE-Fire-Соркон-СвежевательДуш,PALADIN-Retribution-Залассоло-СвежевательДуш;273;true;0;94232;441183;0;14;2061;2056;Discipline;true
1642004981;1911;4;MONK-Windwalker-Boyyanov-TarrenMill,PRIEST-Discipline-Petroûshka;PRIEST-Discipline-Зульманар-СвежевательДуш,WARLOCK-Affliction-Джоту-Ревущийфьорд;126;false;0;66001;397713;0;-9;2089;2079;Discipline;true
1642004771;617;4;MONK-Windwalker-Boyyanov-TarrenMill,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Wolveyboom-Outland,DRUID-Restoration-Lateshift-Draenor;182;true;0;125324;281651;0;15;2062;2062;Discipline;true
1641853923;1134;4;PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Stundbsheep;PRIEST-Holy-Penitenza-Ragnaros,WARLOCK-Affliction-Gloon-BurningLegion;102;false;0;50187;158012;0;-8;2105;2110;Discipline;true
1641853717;1911;4;PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Stundbsheep;SHAMAN-Restoration-Avvi-Blackmoore,WARRIOR-Arms-Nnud-ArgentDawn;146;false;0;46301;342939;0;0;2131;2129;Discipline;true
1641853288;2373;4;PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Stundbsheep;DRUID-Restoration-Ayvanci-TwistingNether,HUNTER-Survival-Goodtobebad-ConseildesOmbres;236;false;0;100024;348904;0;0;2156;2165;Discipline;true
1641852898;1552;4;PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Stundbsheep;MAGE-Fire-Фенжокдполи-Гордунни,ROGUE-Subtlety-Сугуми-Гордунни;86;true;0;60775;76239;0;17;2130;2132;Discipline;true
1641852721;1911;4;PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Stundbsheep;DEMONHUNTER-Havoc-Sythdh-Draenor,DRUID-Restoration-Lateshift-Draenor;232;true;1;119470;468631;0;17;2103;2106;Discipline;true
1641852276;1911;4;PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Stundbsheep;HUNTER-Marksmanship-Nkl,PALADIN-Retribution-Shawn;87;true;0;58388;177095;0;17;2077;2074;Discipline;true
1641852087;617;4;PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Stundbsheep;SHAMAN-Restoration-Toyesh-Garona,WARRIOR-Arms-Dønk-Outland;154;true;0;88779;397866;0;16;2049;2052;Discipline;true
1641851838;2373;4;PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Stundbsheep;DRUID-Feral-Énå,PRIEST-Holy-Lucette;144;false;0;41954;282402;0;-7;2076;2079;Discipline;true
1641851584;617;4;PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Stundbsheep;DEMONHUNTER-Havoc-Axxad-Kazzak,SHAMAN-Restoration-Grandthot-Shadowsong;75;true;1;47169;209738;0;17;2047;2058;Discipline;true
1641851388;572;4;PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Stundbsheep;PRIEST-Holy-Кариелла-Дракономор,WARLOCK-Affliction-Гмварриор-ВечнаяПесня;81;true;0;86237;154975;0;16;2020;2017;Discipline;true
1641851207;2167;4;PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Stundbsheep;PALADIN-Holy-Виана-СвежевательДуш,WARLOCK-Affliction-Чумнойконт-СвежевательДуш;353;false;0;46864;515919;0;-7;2048;2048;Discipline;true
1641850762;1134;4;PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Stundbsheep;HUNTER-Beast Mastery-Tlc-Bloodfeather,PRIEST-Discipline-Nïcki-DieAldor;254;false;0;39336;369697;0;-6;2076;2082;Discipline;true
1641850420;1552;4;PRIEST-Discipline-Petroûshka,ROGUE-Subtlety-Stundbsheep;PRIEST-Holy-Niøx-Shen'dralar,SHAMAN-Elemental-Ddbb-C'Thun;92;true;0;40642;197298;0;17;2047;2043;Discipline;true
1641764162;1552;4;PALADIN-Retribution-Monicamiilf-Ravencrest,PRIEST-Discipline-Petroûshka;DRUID-Balance-Fløffie-Sylvanas,MAGE-Fire-Hottie-Turalyon;145;false;0;53925;66606;0;-11;1940;1939;Discipline;true
1641763329;1505;4;MONK-Windwalker-Seemerollin-Blackhand,PRIEST-Discipline-Petroûshka;HUNTER-Survival-Ayin-Rexxar,SHAMAN-Restoration-Homas-Rexxar;102;false;0;67486;111492;0;-11;1943;1946;Discipline;true
1641763120;572;4;MONK-Windwalker-Seemerollin-Blackhand,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Backdrunk-Kazzak,SHAMAN-Restoration-Ripzo-Kazzak;136;true;0;84001;316992;0;13;1917;1920;Discipline;true
1641762875;572;4;MONK-Windwalker-Seemerollin-Blackhand,PRIEST-Discipline-Petroûshka;HUNTER-Beast Mastery-Tràxxes-Quel'Thalas,PALADIN-Holy-Самкендыч-Гордунни;99;false;0;41358;158762;0;-10;1941;1951;Discipline;true
1641762609;2167;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Khrlx-TwistingNether;DRUID-Balance-Nélsyo-Nagrand,PRIEST-Shadow-Penánce-Auchindoun;75;false;0;26280;136018;0;-8;2055;2041;Discipline;true
1641762424;572;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Khrlx-TwistingNether;PALADIN-Retribution-Hybert-BurningLegion,WARRIOR-Arms-Dvvdeek-BurningLegion;107;false;0;49821;212513;0;-7;2084;2075;Discipline;true
1641762231;1825;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Khrlx-TwistingNether;HUNTER-Marksmanship-Ritona-Stormrage,PALADIN-Retribution-Shockdart-Ragnaros;63;true;0;28570;149066;0;17;2056;2055;Discipline;true
1641761867;1911;4;PRIEST-Discipline-Petroûshka,SHAMAN-Elemental-Dectus-Blackrock;MAGE-Fire-Albyz-Draenor,ROGUE-Subtlety-Vapebro-Stormrage;132;false;0;4015;140291;0;-8;2040;2041;Discipline;true
1641761612;2167;4;PRIEST-Discipline-Petroûshka,SHAMAN-Elemental-Dectus-Blackrock;HUNTER-Survival-Manula-DefiasBrotherhood,PALADIN-Retribution-Obí-DefiasBrotherhood;233;true;0;79049;244793;0;15;2015;2005;Discipline;true
1641757284;1134;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Jaw-Sargeras;DEMONHUNTER-Havoc-Peacefulxo-Ravencrest,SHAMAN-Restoration-Chastain-Ragnaros;105;false;0;37744;207802;0;-11;1946;1952;Discipline;true
1641757050;1505;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Jaw-Sargeras;DEMONHUNTER-Havoc-Qixl-Blackhand,DRUID-Restoration-Cheçhy-Sen'jin;150;false;0;109714;311662;0;-11;1972;1972;Discipline;true
1641756207;1504;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;DEMONHUNTER-Havoc-Aíle-Draenor,PRIEST-Discipline-Wup-Drak'thul;29;true;0;9370;7936;0;15;1987;1991;Discipline;true
1641756076;617;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;HUNTER-Survival-Miyokó-Outland,PALADIN-Holy-Yøungthug-Silvermoon;161;true;0;46947;372266;0;14;1961;1959;Discipline;true
1641755828;1505;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;PRIEST-Discipline-Ауткрай-СтражСмерти,WARRIOR-Arms-Шакалклв-СвежевательДуш;83;false;0;36228;99882;0;-9;1985;1996;Discipline;true
1641755657;1552;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;DRUID-Restoration-Друлепесх-Гордунни,HUNTER-Beast Mastery-Riema-Ragnaros;72;true;0;32869;79798;0;14;1960;1956;Discipline;true
1641755495;1825;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;DEATHKNIGHT-Unholy-Hennerss-Draenor,DRUID-Restoration-Кажу-СвежевательДуш;35;true;0;43175;91700;0;14;1934;1933;Discipline;true
1641755371;980;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;MAGE-Fire-Evocado-Draenor,ROGUE-Subtlety-Кависта-ЧерныйШрам;66;true;1;57724;51517;0;13;1907;1909;Discipline;true
1641754870;1672;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;DEMONHUNTER-Havoc-Буухус-Ревущийфьорд,PALADIN-Holy-Панацейаа-Ревущийфьорд;100;true;0;46621;206775;0;14;1908;1911;Discipline;true
1641754681;1134;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;DRUID-Restoration-Китикетх-Гордунни,ROGUE-Assassination-Семёнтус-Гордунни;101;false;0;4813;155101;0;-10;1934;1932;Discipline;true
1641754470;2373;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;DEMONHUNTER-Havoc-Drillah-Sanguino,PRIEST-Discipline-Avado-DunModr;184;true;1;60473;415377;0;14;1909;1906;Discipline;true
